province,latitude,longitude,source,source_status,collected_at,date,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,wind_speed_10m
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 12:00:00+07:00,33.9,58.597427,0.1,0.0,95.0,11.203464
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 13:00:00+07:00,34.3,55.447533,0.0,0.0,2.0,13.246826
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 14:00:00+07:00,34.35,54.79749,0.0,0.0,3.0,13.3649235
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 15:00:00+07:00,29.45,75.66213,0.6,0.100000024,53.0,21.322973
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 16:00:00+07:00,27.5,93.464226,1.6,1.6,80.0,7.289445
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 17:00:00+07:00,28.05,91.583534,0.4,0.4,95.0,7.6409945
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 18:00:00+07:00,27.6,93.4689,0.1,0.1,95.0,4.6938252
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 19:00:00+07:00,27.15,96.24897,0.1,0.1,95.0,3.8183763
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 20:00:00+07:00,26.85,97.09713,0.0,0.0,95.0,4.3832865
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 21:00:00+07:00,26.5,98.535446,0.0,0.0,3.0,5.5829024
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 22:00:00+07:00,26.3,98.533295,0.0,0.0,3.0,4.2481523
Long An,10.6956,106.2431,forecast,public_open_meteo_api,2026-05-17T19:35:07.994153+00:00,2026-05-18 23:00:00+07:00,26.1,99.1164,0.0,0.0,3.0,4.6938257
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 00:00:00+07:00,26.35,95.37423,0.5,0.3,53.0,5.6262593
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 01:00:00+07:00,25.2,96.77217,5.1,0.19999981,81.0,6.8423676
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 02:00:00+07:00,25.5,96.49103,1.6,1.1,80.0,2.5772076
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 03:00:00+07:00,25.4,97.93827,1.0,1.0,55.0,4.5536795
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 04:00:00+07:00,25.6,97.65027,0.6,0.6,53.0,5.7852573
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 05:00:00+07:00,25.8,97.07472,0.3,0.3,51.0,5.2478566
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 06:00:00+07:00,26.05,96.50515,0.2,0.2,51.0,7.731622
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 07:00:00+07:00,26.1,97.08115,1.4,0.100000024,80.0,5.728979
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 08:00:00+07:00,26.1,96.79338,1.4,1.1999999,80.0,5.720489
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 09:00:00+07:00,27.3,93.17901,1.9,1.3,80.0,5.4833565
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 10:00:00+07:00,27.65,92.37467,1.4,0.5,80.0,2.5582807
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 11:00:00+07:00,28.45,89.476006,1.0,0.3,95.0,3.8939953
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 12:00:00+07:00,27.85,90.22902,2.1,0.19999993,80.0,11.272657
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 13:00:00+07:00,28.6,87.918655,1.3,0.49999994,80.0,10.32924
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 14:00:00+07:00,29.75,81.058304,0.5,0.19999999,53.0,13.091829
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 15:00:00+07:00,29.9,82.76796,0.2,0.1,95.0,12.708816
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 16:00:00+07:00,29.25,83.9241,0.5,0.3,95.0,12.442153
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 17:00:00+07:00,28.25,89.99072,1.7,0.4000001,80.0,10.661107
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 18:00:00+07:00,28.0,91.31093,0.2,0.2,95.0,11.435313
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 19:00:00+07:00,27.65,93.74714,0.0,0.0,95.0,11.391313
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 20:00:00+07:00,27.65,93.47125,0.0,0.0,95.0,12.768586
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 21:00:00+07:00,27.65,91.28941,0.0,0.0,3.0,17.534994
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 22:00:00+07:00,26.85,92.60564,0.1,0.1,51.0,13.948548
Nam Dinh,20.4388,106.1621,forecast,public_open_meteo_api,2026-05-17T19:35:08.000801+00:00,2026-05-18 23:00:00+07:00,27.25,92.62676,0.1,0.1,51.0,14.241629
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 00:00:00+07:00,27.4,96.25578,0.0,0.0,95.0,1.609969
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 01:00:00+07:00,27.0,99.41406,0.0,0.0,95.0,3.4949677
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 02:00:00+07:00,26.85,99.41344,0.0,0.0,95.0,5.48631
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 03:00:00+07:00,26.55,99.412155,0.0,0.0,95.0,6.8423676
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 04:00:00+07:00,26.4,98.82601,0.0,0.0,3.0,2.8460495
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 05:00:00+07:00,26.35,99.70523,0.0,0.0,3.0,1.609969
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 06:00:00+07:00,26.6,99.11966,0.0,0.0,3.0,3.494968
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 07:00:00+07:00,27.45,95.97435,0.0,0.0,95.0,1.4399999
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 08:00:00+07:00,28.85,87.422966,0.0,0.0,95.0,1.659518
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 09:00:00+07:00,29.8,79.4031,0.1,0.0,51.0,3.2048087
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 10:00:00+07:00,30.4,78.08839,0.1,0.1,95.0,4.613762
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 11:00:00+07:00,30.9,77.929565,0.1,0.1,95.0,4.8633323
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 12:00:00+07:00,30.2,80.87606,0.2,0.0,95.0,5.3999996
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 13:00:00+07:00,30.5,77.87223,0.3,0.20000002,95.0,1.1525624
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 14:00:00+07:00,30.1,81.581635,0.7,0.59999996,95.0,2.0523157
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 15:00:00+07:00,30.2,80.16381,0.5,0.4,95.0,4.4456716
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 16:00:00+07:00,30.35,80.183395,0.2,0.2,95.0,2.4216523
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 17:00:00+07:00,30.05,80.14425,0.0,0.0,95.0,3.8773184
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 18:00:00+07:00,29.45,83.69854,0.0,0.0,95.0,6.297428
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 19:00:00+07:00,28.65,88.70378,0.0,0.0,95.0,8.14587
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 20:00:00+07:00,28.3,89.2014,0.0,0.0,95.0,5.7964473
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 21:00:00+07:00,28.25,89.461296,0.0,0.0,95.0,4.1125174
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 22:00:00+07:00,28.25,90.256454,0.0,0.0,95.0,3.4152596
Nghe An,18.6796,105.6813,forecast,public_open_meteo_api,2026-05-17T19:35:08.007838+00:00,2026-05-18 23:00:00+07:00,27.9,91.3048,0.0,0.0,95.0,2.5772076
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 00:00:00+07:00,26.05,96.79225,1.7,0.100000024,80.0,3.745557
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 01:00:00+07:00,25.6,95.34895,2.7,0.10000014,81.0,7.415038
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 02:00:00+07:00,25.15,98.22726,4.2,0.6999998,81.0,3.84796
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 03:00:00+07:00,25.25,97.93597,0.4,0.4,51.0,5.4744864
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 04:00:00+07:00,25.2,98.227875,0.8,0.100000024,53.0,3.8268526
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 05:00:00+07:00,25.4,97.066124,1.0,0.39999998,55.0,2.6999998
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 06:00:00+07:00,25.75,96.210495,0.2,0.2,51.0,2.4482646
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 07:00:00+07:00,26.2,97.371574,0.2,0.0,51.0,5.293959
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 08:00:00+07:00,25.15,97.93447,4.1,0.19999981,81.0,8.581677
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 09:00:00+07:00,26.15,94.801895,1.4,1.0,80.0,3.0811036
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 10:00:00+07:00,27.35,91.813194,1.4,0.29999995,80.0,3.148714
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 11:00:00+07:00,28.85,84.378815,0.4,0.2,51.0,6.12
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 12:00:00+07:00,28.45,88.95003,0.9,0.29999995,53.0,10.805998
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 13:00:00+07:00,29.25,85.67495,0.3,0.20000002,51.0,11.414043
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 14:00:00+07:00,30.0,83.26792,0.2,0.1,95.0,13.1412325
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 15:00:00+07:00,29.2,85.166435,0.7,0.5,53.0,9.746631
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 16:00:00+07:00,28.95,83.89147,0.5,0.099999994,53.0,11.881363
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 17:00:00+07:00,28.4,88.94616,0.7,0.099999964,53.0,9.860649
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 18:00:00+07:00,28.15,91.32015,0.1,0.1,95.0,9.965239
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 19:00:00+07:00,27.75,93.47591,0.0,0.0,95.0,11.113451
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 20:00:00+07:00,27.6,93.19357,0.0,0.0,95.0,12.43434
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 21:00:00+07:00,27.0,92.0657,0.3,0.20000002,51.0,16.466803
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 22:00:00+07:00,26.85,93.4337,0.2,0.2,51.0,13.040997
Ninh Binh,20.2506,105.9745,forecast,public_open_meteo_api,2026-05-17T19:36:41.224912+00:00,2026-05-18 23:00:00+07:00,27.3,94.56549,0.1,0.1,95.0,13.979871
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 00:00:00+07:00,26.6,82.132675,0.0,0.0,3.0,4.39436
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 01:00:00+07:00,26.35,85.13056,0.0,0.0,3.0,3.381893
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 02:00:00+07:00,26.1,87.706764,0.0,0.0,3.0,0.9
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 03:00:00+07:00,26.4,85.392334,0.0,0.0,3.0,1.0182338
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 04:00:00+07:00,26.35,86.16144,0.0,0.0,3.0,0.742159
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 05:00:00+07:00,26.15,86.662476,0.0,0.0,3.0,1.0948973
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 06:00:00+07:00,26.95,81.19023,0.0,0.0,3.0,2.5959969
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 07:00:00+07:00,27.7,79.1163,0.0,0.0,2.0,2.1068459
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 08:00:00+07:00,29.6,71.92977,0.0,0.0,2.0,1.0182338
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 09:00:00+07:00,30.9,65.96388,0.0,0.0,2.0,1.835647
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 10:00:00+07:00,32.25,59.82009,0.1,0.1,51.0,4.5322843
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 11:00:00+07:00,32.95,58.202606,0.3,0.10000001,51.0,7.968939
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 12:00:00+07:00,34.2,52.4971,0.2,0.1,51.0,13.130133
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 13:00:00+07:00,30.85,68.57832,2.3,0.0,80.0,12.810386
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 14:00:00+07:00,31.85,63.63064,0.4,0.4,51.0,3.189608
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 15:00:00+07:00,32.0,63.662457,0.1,0.0,51.0,2.968636
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 16:00:00+07:00,31.45,65.68047,0.1,0.1,51.0,1.3104197
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 17:00:00+07:00,30.7,68.75541,0.2,0.1,51.0,0.56920993
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 18:00:00+07:00,29.5,78.65833,0.1,0.0,51.0,1.1384199
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 19:00:00+07:00,28.75,79.734886,0.0,0.0,3.0,1.8532133
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 20:00:00+07:00,28.2,83.06392,0.0,0.0,3.0,1.5484185
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 21:00:00+07:00,28.0,83.78747,0.0,0.0,3.0,2.34
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 22:00:00+07:00,27.7,83.754425,0.0,0.0,3.0,2.5455842
Ninh Thuan,11.6739,108.8629,forecast,public_open_meteo_api,2026-05-17T19:36:41.235047+00:00,2026-05-18 23:00:00+07:00,27.35,84.47106,0.0,0.0,3.0,2.0523157
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 00:00:00+07:00,25.75,97.652855,0.0,0.0,3.0,9.621163
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 01:00:00+07:00,25.8,97.07472,0.0,0.0,3.0,8.709098
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 02:00:00+07:00,25.85,96.78752,0.0,0.0,3.0,9.504273
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 03:00:00+07:00,26.05,95.36418,0.0,0.0,3.0,7.8087645
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 04:00:00+07:00,25.65,95.63559,0.0,0.0,3.0,8.951267
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 05:00:00+07:00,25.2,96.19518,0.0,0.0,3.0,10.98
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 06:00:00+07:00,25.35,94.77162,0.0,0.0,3.0,9.3962755
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 07:00:00+07:00,25.9,92.83231,0.0,0.0,3.0,10.310403
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 08:00:00+07:00,26.6,89.87388,0.0,0.0,3.0,11.272657
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 09:00:00+07:00,28.0,83.78747,0.1,0.1,51.0,8.155807
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 10:00:00+07:00,28.6,80.43186,0.3,0.10000001,51.0,14.799459
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 11:00:00+07:00,29.6,77.97405,0.3,0.3,51.0,9.67657
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 12:00:00+07:00,30.3,78.07414,0.4,0.2,51.0,11.631956
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 13:00:00+07:00,31.4,74.63232,0.3,0.10000001,95.0,11.631956
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 14:00:00+07:00,31.55,72.69841,0.2,0.1,95.0,11.734564
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 15:00:00+07:00,30.8,76.09652,0.2,0.1,95.0,13.246826
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 16:00:00+07:00,27.8,90.492836,2.0,0.0,80.0,13.552696
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 17:00:00+07:00,27.2,96.25029,0.9,0.9,53.0,7.6388745
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 18:00:00+07:00,27.2,97.390755,0.1,0.1,95.0,7.4672885
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 19:00:00+07:00,27.1,95.96408,0.0,0.0,95.0,10.4166975
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 20:00:00+07:00,26.9,97.09818,0.0,0.0,95.0,11.612441
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 21:00:00+07:00,26.75,97.382126,0.0,0.0,95.0,10.472535
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 22:00:00+07:00,26.55,97.09076,0.0,0.0,3.0,10.383987
Phu Tho,21.2684,105.2046,forecast,public_open_meteo_api,2026-05-17T19:36:41.244926+00:00,2026-05-18 23:00:00+07:00,26.35,96.799255,0.0,0.0,2.0,11.052058
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 00:00:00+07:00,25.35,96.77572,0.0,0.0,3.0,2.7059932
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 01:00:00+07:00,25.1,96.76978,0.0,0.0,3.0,2.907989
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 02:00:00+07:00,25.05,95.9034,0.0,0.0,3.0,3.9966488
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 03:00:00+07:00,24.8,96.473,0.0,0.0,3.0,4.68
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 04:00:00+07:00,24.7,97.05098,0.0,0.0,3.0,2.968636
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 05:00:00+07:00,24.65,97.04989,0.0,0.0,2.0,2.8856194
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 06:00:00+07:00,25.05,96.19103,0.0,0.0,2.0,5.2939587
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 07:00:00+07:00,26.2,90.11466,0.0,0.0,2.0,5.896202
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 08:00:00+07:00,27.45,85.49736,0.0,0.0,3.0,6.4096174
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 09:00:00+07:00,29.0,75.81857,0.0,0.0,3.0,6.623413
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 10:00:00+07:00,30.25,68.46334,0.0,0.0,3.0,6.7397914
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 11:00:00+07:00,31.65,61.701797,0.0,0.0,3.0,5.2416787
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 12:00:00+07:00,32.9,55.44467,0.0,0.0,3.0,4.1125174
Phu Yen,13.0882,109.0929,forecast,public_open_meteo_api,2026-05-17T19:36:41.253617+00:00,2026-05-18 13:00:00+07:00,33.0,53.974922,0.0,0.0,3.0,5.8298883
